Date,Price,Open,High,Low,Vol.,Change %
7/7/2020,114.57,114.44,115.9,113.88,544.37K,-1.26%
7/8/2020,113.82,114.57,115.18,113.38,662.09K,-0.65%
7/9/2020,112.56,113.28,113.28,111.25,466.57K,-1.11%
7/10/2020,113.6,112.49,114.32,112.03,530.94K,0.92%
7/13/2020,112.34,114.1,114.1,112.19,571.09K,-1.11%
7/14/2020,112.94,111.57,113.49,111.5,652.35K,0.53%
7/15/2020,112.43,114.52,114.7,112.14,696.70K,-0.45%
7/16/2020,112.02,111.7,112.88,111.19,465.92K,-0.36%
7/17/2020,112.92,112.5,113.62,111.46,488.99K,0.80%
7/20/2020,110.02,112.31,113.07,109.08,421.02K,-2.57%
7/21/2020,109.36,110.62,111.15,108.86,438.97K,-0.60%
7/22/2020,112.17,108.81,112.87,108.63,984.65K,2.57%
7/23/2020,111.65,111.88,112.75,110.42,422.90K,-0.46%
7/24/2020,111.27,112.13,112.21,110.71,443.89K,-0.34%
7/27/2020,110.32,110.81,110.81,109.06,429.10K,-0.85%
7/28/2020,112.99,110.4,113.63,109.88,514.60K,2.42%
7/29/2020,113.92,113.78,114.5,111.94,549.26K,0.82%
7/30/2020,117.52,112.69,118.76,112.67,857.53K,3.16%
7/31/2020,119.19,117.03,119.2,114.75,720.42K,1.42%
8/3/2020,116.88,118.56,118.56,115.4,537.49K,-1.94%
8/4/2020,116.92,116.44,117.74,115,603.48K,0.03%
8/5/2020,116.26,117.54,117.62,115.51,287.25K,-0.56%
8/6/2020,116.5,115.74,116.92,115.37,375.74K,0.21%
8/7/2020,116.49,115.82,116.86,115.56,454.23K,-0.01%
8/10/2020,117.05,116.94,118.39,116.35,575.50K,0.48%
8/11/2020,116.71,118.09,119.25,116.14,561.90K,-0.29%
8/12/2020,117.09,117.13,117.52,116.05,260.10K,0.33%
8/13/2020,115.69,116.44,117.93,115.44,389.71K,-1.20%
8/14/2020,114.86,115.55,116.22,114.31,765.60K,-0.72%
8/17/2020,116.04,114.95,116.23,114.04,283.87K,1.03%
8/18/2020,116.07,116.28,116.52,114.43,320.55K,0.03%
8/19/2020,113.28,116.06,116.06,112.66,623.44K,-2.40%
8/20/2020,114.83,112.84,115.27,112.84,384.38K,1.37%
8/21/2020,114.84,115.25,115.47,113.11,307.99K,0.01%
8/24/2020,115.69,114.7,115.83,112.85,353.58K,0.74%
8/25/2020,116.19,115.74,116.19,114.88,336.78K,0.43%
8/26/2020,113.65,115.49,116.32,113.26,394.53K,-2.19%
8/27/2020,116.38,114.33,116.56,114.23,331.17K,2.40%
8/28/2020,117.16,116.62,117.19,115.19,392.30K,0.67%
8/31/2020,117.12,116.66,117.35,115.8,481.19K,-0.03%
9/1/2020,116.55,116.5,116.66,114.8,364.78K,-0.49%
9/2/2020,118.67,116.44,118.88,115.25,872.37K,1.82%
9/3/2020,117.83,119.3,120.83,117.03,519.96K,-0.71%
9/4/2020,118.35,118.12,119.43,116.06,477.47K,0.44%
9/8/2020,115.68,117.97,118.25,115.01,639.53K,-2.26%
9/9/2020,116.44,116.12,118.38,115.39,488.71K,0.66%
9/10/2020,116.44,116.29,117.41,114.31,696.94K,0.00%
9/11/2020,115.91,116.45,116.45,114.96,581.51K,-0.46%
9/14/2020,119.65,116.99,120.09,116.44,471.48K,3.23%
9/15/2020,118.57,119.61,120.84,118.05,308.32K,-0.90%
9/16/2020,118.19,119.44,120.55,117.95,551.24K,-0.32%
9/17/2020,117.14,117.36,118.36,115.69,650.39K,-0.89%
9/18/2020,114.93,116.32,117.38,114.68,1.15M,-1.89%
9/21/2020,113.17,113.38,114.3,111.19,751.98K,-1.53%
9/22/2020,115.18,113.41,116,113.41,727.37K,1.78%
9/23/2020,113.42,115.38,115.72,113.04,653.94K,-1.53%
9/24/2020,112.39,113.04,113.96,111.27,502.74K,-0.91%
9/25/2020,115.38,111.89,115.52,111.22,693.81K,2.66%
9/28/2020,117.14,116.83,118.17,116.15,412.87K,1.53%
9/29/2020,115.34,116.92,117.43,114.64,279.91K,-1.54%
9/30/2020,115.95,116.07,116.63,114.44,761.60K,0.53%
10/1/2020,120.29,116,120.33,115.56,740.47K,3.74%
10/2/2020,123.71,118.81,124.33,117.42,852.66K,2.84%
10/5/2020,124.5,124.56,124.88,122.48,583.84K,0.64%
10/6/2020,123.54,124.87,125.24,122.83,610.59K,-0.77%
10/7/2020,122.95,124.04,125.03,121.77,499.28K,-0.48%
10/8/2020,124.88,123.03,125.35,123.03,476.58K,1.57%
10/9/2020,123.66,125.64,125.64,123.01,368.02K,-0.98%
10/12/2020,124.66,123.83,125,123.06,244.46K,0.81%
10/13/2020,124.2,125.07,126.51,122.63,639.73K,-0.37%
10/14/2020,122.76,123.03,124.04,121.56,492.17K,-1.16%
10/15/2020,122.47,121.72,123.91,121.19,593.49K,-0.24%
10/16/2020,119.44,122.34,122.7,119.3,665.52K,-2.47%
10/19/2020,117.68,120.16,120.26,117.49,351.20K,-1.47%
10/20/2020,118.21,118.56,120.36,117.79,489.43K,0.45%
10/21/2020,117.9,117.65,118.85,117.12,483.69K,-0.26%
10/22/2020,118.65,118.18,118.98,117.49,448.23K,0.64%
10/23/2020,118.71,119.51,119.94,118.29,358.62K,0.05%
10/26/2020,117.13,117.78,118.13,115.42,387.43K,-1.33%
10/27/2020,114.86,116.7,117.55,114.84,379.73K,-1.94%
10/28/2020,112.43,113.28,114.83,111.67,703.42K,-2.12%
10/29/2020,113.53,112.44,115.01,110.53,609.73K,0.98%
10/30/2020,116.63,113.45,116.77,113.45,574.79K,2.73%
11/2/2020,119.84,117.19,119.84,116.48,725.02K,2.75%
11/3/2020,123.32,121,123.95,120.57,594.78K,2.90%
11/4/2020,122.72,123.28,124.84,121.7,385.22K,-0.49%
11/5/2020,124.03,122.78,124.7,121.78,632.29K,1.07%
11/6/2020,122.67,124.03,125,122.07,481.45K,-1.10%
11/9/2020,125.61,130.76,137.54,125.55,1.21M,2.40%
11/10/2020,130.16,126.06,130.19,125.77,821.48K,3.62%
11/11/2020,131.22,130.84,131.3,128.71,682.53K,0.81%
11/12/2020,128.75,130.46,130.67,127.43,569.26K,-1.88%
11/13/2020,132.35,129.17,132.88,128.65,543.16K,2.80%
11/16/2020,132.3,135.52,136.28,131.22,647.62K,-0.04%
11/17/2020,130.91,131.25,132.09,129.96,482.39K,-1.05%
11/18/2020,126.07,131.19,131.97,126.06,434.09K,-3.70%
11/19/2020,126.14,125.31,126.72,123.43,691.95K,0.06%
11/20/2020,126.18,125.91,126.49,124.92,577.83K,0.03%
11/23/2020,123.77,126.74,126.89,123.53,721.73K,-1.91%
11/24/2020,125.88,125.2,127.31,124.84,580.49K,1.70%
11/25/2020,125.03,125.57,126.31,124.41,422.98K,-0.68%
11/27/2020,124,124.78,124.78,122.64,314.24K,-0.82%
11/30/2020,126.16,124,126.3,122.45,2.08M,1.74%
12/1/2020,124.59,126.16,126.32,123.67,818.82K,-1.24%
12/2/2020,123.73,124.71,127.47,123.25,536.94K,-0.69%
12/3/2020,123.65,123.8,124.88,123.33,736.73K,-0.06%
12/4/2020,125.13,123.99,125.42,123.57,610.31K,1.20%
12/7/2020,125.32,124.71,126.11,124.65,430.99K,0.15%
12/8/2020,123.93,124.75,125.49,123.69,533.60K,-1.11%
12/9/2020,122.9,124.48,125.07,121,747.92K,-0.83%
12/10/2020,120.18,122.13,122.67,119.75,629.64K,-2.21%
12/11/2020,121.66,119.21,121.97,119.21,716.42K,1.23%
12/14/2020,121.44,122.8,123.7,121.13,477.46K,-0.18%
12/15/2020,123.54,121.85,123.54,120.5,532.01K,1.73%
12/16/2020,123.41,123.86,125.13,122.53,684.20K,-0.11%
12/17/2020,125.59,124.17,126.2,123.07,858.10K,1.77%
12/18/2020,124.04,126.08,126.28,123.41,1.94M,-1.23%
12/21/2020,124.6,122.57,124.98,122.33,853.73K,0.45%
12/22/2020,125.28,124.6,125.4,123.57,605.97K,0.55%
12/23/2020,122.66,125.77,126.25,122.58,602.84K,-2.09%
12/24/2020,124.6,123.05,124.61,122.97,98.01K,1.58%
12/28/2020,124.97,125.04,125.84,124.05,460.65K,0.30%
12/29/2020,124.25,125.09,126.31,123.45,311.47K,-0.58%
12/30/2020,125,124.42,126.21,124.2,329.80K,0.60%
12/31/2020,126.69,124.68,126.97,123.9,405.54K,1.35%
1/4/2021,122.71,126.69,127.37,122.15,702.97K,-3.14%
1/5/2021,122.67,122.61,123.82,122.35,630.52K,-0.03%
1/6/2021,124.7,123.02,124.86,122.76,696.62K,1.65%
1/7/2021,124.55,124.43,125.33,123.45,661.81K,-0.12%
1/8/2021,125.27,124.55,125.37,124,767.92K,0.58%
1/11/2021,124.21,125.01,125.33,123.17,557.70K,-0.85%
1/12/2021,124.69,123.51,124.97,123,594.36K,0.39%
1/13/2021,126.42,124.86,127.07,124.6,661.79K,1.39%
1/14/2021,129,126.2,129.08,125.32,1.16M,2.04%
1/15/2021,132.01,128.78,132.14,127.72,965.58K,2.33%
1/19/2021,130.61,132.21,132.43,129.99,779.35K,-1.06%
1/20/2021,133.16,130,133.61,128.94,494.24K,1.95%
1/21/2021,133.45,132.28,133.53,131.14,528.58K,0.22%
1/22/2021,134.18,133.61,134.84,132.23,509.94K,0.55%
1/25/2021,133.86,133.82,134.96,132.97,650.31K,-0.24%
1/26/2021,134.89,134.15,135.42,133.89,526.52K,0.77%
1/27/2021,131.73,133.9,135,131.1,658.97K,-2.34%
1/28/2021,132.79,131.75,134.74,131.02,635.89K,0.80%
1/29/2021,132.75,132.19,133.38,129.83,1.22M,-0.03%
2/1/2021,134.98,132.99,135.13,130.72,707.53K,1.68%
2/2/2021,135.58,135.79,136.43,133.87,650.79K,0.44%
2/3/2021,134.71,134.66,135.87,133.68,834.46K,-0.64%
2/4/2021,134.84,135.02,137,134,873.77K,0.10%
2/5/2021,134.72,134.5,135.27,133.21,550.86K,-0.09%
2/8/2021,135.49,134.72,136.15,133.77,735.88K,0.57%
2/9/2021,135.55,134.89,136.24,134.52,781.01K,0.04%
2/10/2021,136.3,135.55,137.24,134.85,616.18K,0.55%
2/11/2021,137.97,136.46,138.02,135.49,717.68K,1.23%
2/12/2021,138.14,137.78,138.4,136.94,504.81K,0.12%
2/16/2021,138.44,138.39,138.49,136.51,615.01K,0.22%
2/17/2021,137.72,138.75,138.79,137.09,375.81K,-0.52%
2/18/2021,137.25,137.79,138.13,136.39,360.44K,-0.34%
2/19/2021,137.57,137.74,138.22,137,444.41K,0.23%
2/22/2021,138.69,137.55,139.11,136.33,867.24K,0.81%
2/23/2021,142.3,139.7,142.61,139.34,824.61K,2.60%
2/24/2021,140.51,142.51,142.98,140.35,700.85K,-1.26%
2/25/2021,137.91,140.39,141.99,137.25,578.99K,-1.85%
2/26/2021,134.73,137.84,138.26,134.59,847.99K,-2.31%
3/1/2021,135.54,136.04,138.03,135.47,1.39M,0.60%
3/2/2021,135.3,135.09,136.87,134,919.27K,-0.18%
3/3/2021,134.6,135.3,136.16,134.03,795.82K,-0.52%
3/4/2021,132.7,134.78,135.29,131.45,886.04K,-1.41%
3/5/2021,133.91,133.11,134.22,131.87,892.81K,0.91%
3/8/2021,134.23,134.24,136.24,133.06,684.01K,0.24%
3/9/2021,134.73,134.48,137.04,134.4,440.48K,0.37%
3/10/2021,134.83,134.22,135.91,132.87,513.35K,0.07%
3/11/2021,136.55,134.84,137.39,134.49,393.71K,1.28%
3/12/2021,141.78,137.26,141.79,137,912.70K,3.83%
3/15/2021,144.98,141.65,146.31,140.64,759.11K,2.26%
3/16/2021,144.38,145.14,145.76,143,541.57K,-0.41%
3/17/2021,145.47,144.61,145.53,142.82,529.46K,0.75%
3/18/2021,146.41,145.02,146.65,144.18,682.59K,0.65%
3/19/2021,141.52,146.23,146.5,141.33,1.49M,-3.34%
3/22/2021,142.76,141.13,143.37,141.03,730.32K,0.88%
3/23/2021,144.75,143,145.16,142.46,824.00K,1.39%
3/24/2021,144.33,143.99,146.59,143.37,830.91K,-0.29%
3/25/2021,145.85,144.47,146.25,142.47,486.58K,1.05%
3/26/2021,148.59,145.85,148.91,145.09,448.11K,1.88%
3/29/2021,147.49,148.34,148.87,146.03,426.99K,-0.74%
3/30/2021,147.34,147.34,148.38,146.32,321.75K,-0.10%
3/31/2021,144.36,146.39,147.52,143.47,1.07M,-2.02%
4/1/2021,146.64,144.29,146.77,143.63,830.71K,1.58%
4/5/2021,146.58,147.24,147.58,144.29,638.03K,-0.04%
4/6/2021,147.24,146.44,147.84,146.12,636.77K,0.45%
4/7/2021,148.3,147.83,148.61,146.46,639.36K,0.72%
4/8/2021,146.42,147.94,149.29,146.28,588.72K,-1.27%
4/9/2021,146.85,146.43,147.65,146.08,473.97K,0.29%
4/12/2021,147.31,147.18,147.76,146.17,713.18K,0.31%
4/13/2021,148.59,146.61,148.7,146.61,446.47K,0.87%
4/14/2021,147.55,146.99,147.91,146.84,423.77K,-0.70%
4/15/2021,149.54,148.01,149.58,147.51,542.35K,1.35%
4/16/2021,151.02,150.67,151.37,149.9,717.68K,0.99%
4/19/2021,151.82,151.43,152.31,150.24,591.37K,0.53%
4/20/2021,154.69,151.82,154.94,151.33,479.63K,1.89%
4/21/2021,156.42,155.23,157.23,153.84,577.96K,1.12%
4/22/2021,155.52,156.51,157.65,155.5,397.36K,-0.58%
4/23/2021,155.19,156.15,156.38,155.05,352.69K,-0.21%
4/26/2021,155.23,155.5,156.39,154.67,398.91K,0.03%
4/27/2021,155.19,155.44,155.65,154.57,329.67K,-0.03%
4/28/2021,154.02,155.19,155.49,153.84,501.79K,-0.75%
4/29/2021,155.48,154.43,156.26,153.86,556.57K,0.95%
4/30/2021,157.33,155.03,157.57,154.9,643.29K,1.19%
5/3/2021,156.57,157.83,158.35,155.81,615.91K,-0.48%
5/4/2021,156.42,156.64,157.73,155.57,715.19K,-0.10%
5/5/2021,152.74,155.71,155.71,151.99,1.33M,-2.35%
5/6/2021,156.04,153.11,156.17,153.11,606.22K,2.16%
5/7/2021,157.03,155.67,157.4,154.79,549.41K,0.63%
5/10/2021,159.38,157.92,160.52,157.92,536.15K,1.50%
5/11/2021,157.69,159.22,159.22,156.01,486.26K,-1.06%
5/12/2021,154.53,158.31,158.6,154.33,389.94K,-2.00%
5/13/2021,156.03,154.95,157.67,154.29,500.80K,0.97%
5/14/2021,156.75,156.58,157.85,156.42,704.92K,0.46%
5/17/2021,157.19,157.29,158.23,156.58,608.35K,0.28%
5/18/2021,157.37,157.29,158.07,156.67,985.77K,0.11%
5/19/2021,155.67,156.48,156.58,154.07,482.72K,-1.08%
5/20/2021,157.95,155.68,158.49,155.49,546.69K,1.46%
5/21/2021,157.05,157.91,159.04,156.77,1.29M,-0.57%
5/24/2021,159.38,157.84,160.09,157.84,645.85K,1.48%
5/25/2021,159.55,159.37,160.46,158.75,430.29K,0.11%
5/26/2021,160.01,159.45,161.17,159.18,432.07K,0.29%
5/27/2021,158.38,160.02,160.24,158.17,876.52K,-1.02%
5/28/2021,160.7,159.58,161.43,158.83,506.64K,1.46%
6/1/2021,162.9,160.26,163.07,159.78,585.07K,1.37%
6/2/2021,165.74,163.5,165.91,163.08,477.69K,1.74%
6/3/2021,163.77,165.23,165.23,163.36,541.87K,-1.19%
6/4/2021,165.53,165.74,166.59,163.78,566.58K,1.07%
6/7/2021,166.12,166,166.69,165.26,489.15K,0.36%
6/8/2021,167.41,166.3,168.22,166.3,747.74K,0.78%
6/9/2021,168.69,167.7,169.05,167.21,564.74K,0.76%
6/10/2021,171.53,169.09,172.33,168.45,448.49K,1.68%
6/11/2021,171.55,171.29,171.69,170.09,535.53K,0.01%
6/14/2021,171.59,171.51,171.64,170.5,376.58K,0.02%
6/15/2021,170.87,170.94,171.91,170.46,474.90K,-0.42%
6/16/2021,169.67,171.3,171.65,169.39,444.24K,-0.70%
6/17/2021,169.83,169.86,170.66,168.23,981.54K,0.09%
6/18/2021,167.84,169.68,170.13,167.54,1.66M,-1.17%
6/21/2021,170.98,168.6,171.44,168.26,686.69K,1.87%
6/22/2021,169.51,171.18,171.41,169.47,545.13K,-0.86%
6/23/2021,169.44,169.19,170.1,168.85,505.82K,-0.04%
6/24/2021,169.59,170,170.63,168.2,824.21K,0.09%
6/25/2021,170.15,169.42,170.23,168.83,728.71K,0.33%
6/28/2021,170.09,170.46,170.51,168.62,396.17K,-0.04%
6/29/2021,169.85,169.56,170.6,169.19,495.53K,-0.14%
6/30/2021,168.42,169.98,170.96,167.89,753.71K,-0.84%
7/1/2021,169.43,168.19,170.7,167.96,610.64K,0.60%
7/2/2021,170.95,170.22,171.3,169.76,429.92K,0.90%
7/6/2021,173.97,171.35,174.32,169.86,534.23K,1.77%
7/7/2021,176.11,173.95,176.99,172.68,665.60K,1.23%
7/8/2021,177.75,175.36,177.84,175.04,530.93K,0.93%
7/9/2021,180.7,178.87,180.81,177.56,481.76K,1.66%
7/12/2021,182.51,180.7,182.69,180.33,543.90K,1.00%
7/13/2021,180.65,182.33,182.76,179.76,397.84K,-1.02%
7/14/2021,182.41,179.63,182.51,179.63,359.07K,0.97%
7/15/2021,183.56,182.19,183.89,181.84,282.73K,0.63%
7/16/2021,184.72,184.1,185.65,183.94,384.35K,0.63%
7/19/2021,182.99,183.48,184,181.24,540.10K,-0.94%
7/20/2021,186.63,184.08,187.35,182.18,546.92K,1.99%
7/21/2021,185.76,186.39,187.33,185.59,328.86K,-0.47%
7/22/2021,185.34,185.36,186,184.42,845.96K,-0.23%
7/23/2021,187.6,186.11,187.91,185.52,568.13K,1.22%
7/26/2021,186.8,187.05,187.77,185.69,319.01K,-0.43%
7/27/2021,188.21,186.44,189.19,185.47,518.19K,0.75%
7/28/2021,187.69,188.58,188.95,187.02,844.21K,-0.28%
7/29/2021,193.01,189.8,194.42,188.92,711.34K,2.83%
7/30/2021,193.1,192.71,196.44,191.94,663.13K,0.05%
8/2/2021,195.15,193.92,195.81,193.58,619.85K,1.06%
8/3/2021,191.45,191.16,192.94,190.87,1.25M,-1.90%
8/4/2021,190.26,192.41,192.55,189.71,952.43K,-0.62%
8/5/2021,191.48,191.76,192.25,188.75,492.87K,0.64%
8/6/2021,191.07,192.18,192.34,190.68,420.06K,-0.21%
8/9/2021,189.82,190.75,190.76,188.92,290.63K,-0.65%
8/10/2021,185.14,189.97,190.31,184.77,795.45K,-2.47%
8/11/2021,186.15,185.85,187.73,185.41,390.58K,0.55%
8/12/2021,186.37,186.48,187.02,185.55,535.03K,0.12%
8/13/2021,188.31,186.69,188.46,186.31,323.03K,1.04%
8/16/2021,189.55,188.53,190.68,188.21,394.17K,0.66%
8/17/2021,189.23,188.82,189.66,187.38,390.10K,-0.17%
8/18/2021,186.7,188.13,188.98,185.62,663.47K,-1.34%
8/19/2021,188.29,185.86,188.3,185.61,311.92K,0.85%
8/20/2021,190.28,188.31,190.58,186.48,864.73K,1.06%
8/23/2021,188.56,190.29,191.22,188.15,510.71K,-0.90%
8/24/2021,186.27,188.4,188.88,185.77,438.57K,-1.21%
8/25/2021,187.6,186.36,189.15,185.67,368.67K,0.71%
8/26/2021,188.98,187.9,189.55,187.45,316.39K,0.74%
8/27/2021,189.21,190,190.82,189.13,367.70K,0.12%
8/30/2021,192.63,189.51,192.72,189.11,402.80K,1.81%
8/31/2021,192.37,192.37,193.12,191.27,690.55K,-0.13%
9/1/2021,196.18,192.81,196.63,192.45,646.31K,1.98%
9/2/2021,196.28,196.96,197.5,194.24,686.03K,0.05%
9/3/2021,196.14,195.76,196.54,193.39,526.96K,-0.07%
9/7/2021,192.42,196,196,191.08,521.04K,-1.90%
9/8/2021,195.46,191.47,196.01,191.47,438.56K,1.58%
9/9/2021,191.86,194.74,195.42,191.77,320.57K,-1.84%
9/10/2021,189.49,192.23,192.23,189.46,346.33K,-1.24%
9/13/2021,190.11,191.39,191.99,189.61,332.57K,0.33%
9/14/2021,191.58,190.22,192.29,190.14,534.69K,0.77%
9/15/2021,191.15,191.78,193.83,190.95,557.36K,-0.22%
9/16/2021,191.35,191.05,192.52,189.32,402.72K,0.10%
9/17/2021,187.48,190.91,191.47,187.46,1.17M,-2.02%
9/20/2021,188.1,186.14,189.49,185.39,629.36K,0.33%
9/21/2021,188.01,189.44,190.43,187.97,398.81K,-0.05%
9/22/2021,190.28,189.55,191.23,189.02,687.52K,1.21%
9/23/2021,191.22,191.07,192.74,190.65,379.53K,0.49%
9/24/2021,189.28,190.41,191.98,189.12,394.86K,-1.01%
9/27/2021,186.1,189.73,191.53,186.03,416.37K,-1.68%
9/28/2021,186.59,184.9,187.35,183.71,452.56K,0.26%
9/29/2021,189.95,187.59,190.68,187.59,382.15K,1.80%
9/30/2021,186.75,190.92,190.94,186.69,654.49K,-1.68%
10/1/2021,189.22,188.02,190.29,185.32,372.34K,1.32%
10/4/2021,190.58,188.85,191.59,187.35,561.16K,0.72%
10/5/2021,189.67,191.45,191.45,188.07,558.28K,-0.48%
10/6/2021,192.1,188.8,192.17,185.32,433.35K,1.28%
10/7/2021,191.84,193.42,194.35,191.16,376.65K,-0.14%
10/8/2021,191.18,191.43,193.56,190.71,375.69K,-0.34%
10/11/2021,191.06,191.17,192.32,189.47,279.44K,-0.06%
10/12/2021,193.54,192.26,194.42,190.89,376.58K,1.30%
10/13/2021,196.17,191.53,196.31,191.53,378.18K,1.36%
10/14/2021,198.7,196.17,198.79,195.38,336.06K,1.29%
10/15/2021,197.56,199.72,200.06,196.39,321.75K,-0.57%
10/18/2021,198.56,196.65,199.09,195.75,289.75K,0.51%
10/19/2021,197.21,199.15,199.41,196.73,234.61K,-0.68%
10/20/2021,199.65,197.18,199.73,197.18,297.20K,1.24%
10/21/2021,199.6,199.9,199.9,198.4,264.71K,-0.03%
10/22/2021,201.82,200.19,202.48,200.19,250.35K,1.11%
10/25/2021,201.28,202,202.68,200.21,371.66K,-0.27%
10/26/2021,202.68,201.76,203.24,199.66,402.98K,0.70%
10/27/2021,204.02,203.23,205.61,202.76,491.03K,0.66%
10/28/2021,206.27,203.97,207.68,202.96,462.47K,1.10%
10/29/2021,204.21,206.04,206.9,203.37,704.49K,-1.00%
11/1/2021,201.37,204.61,204.61,197.38,684.34K,-1.39%
11/2/2021,203.44,202.14,204.08,201.39,494.96K,1.03%
11/3/2021,203.41,203.67,204.56,202.22,505.43K,-0.01%
11/4/2021,200.48,203.68,203.73,198.85,381.08K,-1.44%
11/5/2021,202.35,201.71,203.4,201.16,387.25K,0.93%
11/8/2021,201.76,202.93,202.93,200.11,324.01K,-0.29%
11/9/2021,202.55,202.17,202.9,201.21,268.46K,0.39%
11/10/2021,202.8,202,203.41,200,458.65K,0.12%
11/11/2021,203.49,202.74,203.54,201.5,336.74K,0.34%
11/12/2021,205.04,203.98,205.97,203.04,314.51K,0.76%
11/15/2021,206.1,205.43,206.15,203.61,384.19K,0.52%
11/16/2021,204.53,206.1,206.83,203.35,408.50K,-0.76%
11/17/2021,204.29,203.65,204.57,197.92,431.05K,-0.12%
11/18/2021,204.04,205.07,205.98,203.52,364.33K,-0.12%
11/19/2021,201.34,204.53,204.68,201.02,584.47K,-1.32%
11/22/2021,202.3,201.61,205.37,200.32,548.09K,0.48%
11/23/2021,207.12,203.17,207.52,202.23,543.56K,2.38%
11/24/2021,210.56,207.03,211.11,207.03,523.18K,1.66%
11/26/2021,203.57,206.91,209.64,203.57,472.95K,-3.32%
11/29/2021,210,205,211.18,204.1,974.49K,3.16%
11/30/2021,206.25,208.69,211.96,205.95,2.35M,-1.79%
12/1/2021,201.34,207.32,208.91,201.22,1.01M,-2.38%
12/2/2021,207.96,202.8,209.51,202.34,530.25K,3.29%
12/3/2021,207.43,208.82,210.37,205.38,616.80K,-0.25%
12/6/2021,208.31,209.6,211.37,208.02,458.46K,0.42%
12/7/2021,215.01,209.82,215.02,208.39,967.98K,3.22%
12/8/2021,218.16,215.55,218.87,215.16,781.51K,1.47%
12/9/2021,216.05,217.79,218.89,215.94,643.13K,-0.97%
12/10/2021,216.47,217.57,217.57,214.49,552.32K,0.19%
12/13/2021,218.45,215.52,219.5,214.31,686.76K,0.91%
12/14/2021,217.3,218.45,218.45,215.04,776.93K,-0.53%
12/15/2021,222.2,218.17,223.18,218.17,572.69K,2.25%
12/16/2021,222.89,222,223.17,220.42,981.42K,0.31%
12/17/2021,220.14,223.21,224.86,219.39,1.68M,-1.23%
12/20/2021,218.55,218.47,220.7,215.81,492.17K,-0.72%
12/21/2021,218.4,218.99,220.02,217.2,488.46K,-0.07%
12/22/2021,222.19,219.15,222.26,218.5,417.87K,1.74%
12/23/2021,221.09,222.95,223.82,219.5,253.72K,-0.50%
12/27/2021,224.63,221.92,224.68,220.8,345.41K,1.60%
12/28/2021,225.7,224.61,226.06,223.74,373.37K,0.48%
12/29/2021,228.31,226.32,228.54,224.35,391.08K,1.16%
12/30/2021,228.94,228.09,230.04,227.47,390.15K,0.28%
12/31/2021,229.44,229.04,231.63,229.02,414.16K,0.22%
1/3/2022,226.13,229.43,230.71,222.75,647.26K,-1.44%
1/4/2022,227.39,227.02,230.41,226.52,500.86K,0.56%
1/5/2022,223.22,226.83,227.96,223.15,383.48K,-1.83%
1/6/2022,220.9,223.64,224.41,219.8,424.98K,-1.04%
1/7/2022,216.42,219.89,220.04,216.1,545.49K,-2.03%
1/10/2022,214.7,214.89,217.32,212.47,847.14K,-0.79%
1/11/2022,213.58,214.49,214.82,210.07,658.26K,-0.52%
1/12/2022,216.73,213.27,218.01,212.84,720.78K,1.47%
1/13/2022,218.91,216.3,220.34,215.45,704.77K,1.01%
1/14/2022,215.11,218.49,218.85,213.14,476.27K,-1.74%
1/18/2022,214.16,213.44,214.8,211.26,607.48K,-0.44%
1/19/2022,209.16,215.28,216.76,209.04,698.02K,-2.33%
1/20/2022,203.95,206.27,209.36,203.53,713.77K,-2.49%
1/21/2022,202.89,205.36,205.93,202.17,597.50K,-0.52%
1/24/2022,202.8,201.66,203.44,195.96,761.65K,-0.04%
1/25/2022,199.19,200,201.54,196.91,1.42M,-1.78%
1/26/2022,198.99,200.16,204.95,197.28,875.49K,-0.10%
1/27/2022,196.12,199.85,202.5,195.18,636.27K,-1.44%
1/28/2022,204.76,196.26,204.81,193.91,693.98K,4.41%
1/31/2022,206.68,203.64,207.1,201.46,653.19K,0.94%
2/1/2022,205.25,206.89,207.88,202.94,654.36K,-0.69%
2/2/2022,212.03,205.98,214.72,205.21,805.30K,3.30%
2/3/2022,213.02,211.99,215.93,208.35,532.89K,0.47%
2/4/2022,212.53,211.47,215.94,209.35,624.84K,-0.23%
2/7/2022,210.33,213.07,214.87,209.82,584.08K,-1.04%
2/8/2022,209.61,209.96,211.65,208.24,554.23K,-0.34%
2/9/2022,216.54,212.76,217.22,212.76,632.58K,3.31%
2/10/2022,211.5,212.88,215.8,210.48,758.40K,-2.33%
2/11/2022,210.83,211.23,214.65,209.33,551.19K,-0.32%
2/14/2022,207.58,209.99,212.49,206.74,540.49K,-1.54%
2/15/2022,208.35,208.91,210.51,207.59,377.44K,0.37%
2/16/2022,208.66,208.75,209.72,205.61,359.63K,0.15%
2/17/2022,205.09,208.21,208.49,204.59,433.01K,-1.71%
2/18/2022,204.44,205.21,206.98,203.82,414.05K,-0.32%
2/22/2022,205.81,204.9,206.85,202.81,506.68K,0.67%
2/23/2022,201.82,206.63,207.84,201.54,375.38K,-1.94%
2/24/2022,204.32,199.57,204.74,197.1,739.14K,1.24%
2/25/2022,209.91,204.9,210.02,204.04,551.25K,2.74%
2/28/2022,204.61,207.05,207.71,201.84,962.31K,-2.52%
3/1/2022,203.63,206.15,207.16,202.46,634.40K,-0.48%
3/2/2022,207.8,205.38,208.64,205.07,565.93K,2.05%
3/3/2022,210.17,209.43,210.32,206.37,511.04K,1.14%
